grenada|saint-george|fixed|Digicel+|162856|2023-10-01|8.61|162.19|38.97|21.55|85.01
grenada|saint-george|fixed|Flow|35207|2023-10-01|31.17|152.34|72.58|30.56|63.2
guatemala|alta-verapaz|fixed|Claro|925|2023-10-01|34.13|86.35|56.19|14.85|61.44
guatemala|alta-verapaz|fixed|SpaceX Starlink|239467|2023-10-01|27.08|107.81|64.55|9.7|139.28
guatemala|alta-verapaz|fixed|Tigo|234|2023-10-01|16.33|67.06|31.16|10.26|82.41
guatemala|baja-verapaz|fixed|Claro|925|2023-10-01|26.83|75.05|44.03|14.58|84.33
guatemala|baja-verapaz|fixed|SpaceX Starlink|239467|2023-10-01|27.57|105.57|62.47|8.06|135.99
guatemala|baja-verapaz|fixed|Tigo|234|2023-10-01|7.37|22.54|14.9|4.11|92.82
guatemala|chimaltenango|fixed|Claro|925|2023-10-01|19.14|82.12|41.32|14.89|64.32
guatemala|chimaltenango|fixed|Punto-Net|173566|2023-10-01|4.11|11.0|7.11|5.07|32.11
guatemala|chimaltenango|fixed|SpaceX Starlink|239467|2023-10-01|18.69|90.82|52.37|8.0|135.76
guatemala|chimaltenango|fixed|Tigo|234|2023-10-01|16.14|63.21|29.61|10.46|77.77
guatemala|chiquimula-department|fixed|Cable Color|97024|2023-10-01|21.19|77.0|32.2|29.91|43.64
guatemala|chiquimula-department|fixed|Claro|925|2023-10-01|20.97|58.02|39.06|14.45|63.31
guatemala|chiquimula-department|fixed|FLYNET|162222|2023-10-01|6.43|25.46|11.96|11.07|23.57
guatemala|chiquimula-department|fixed|Tecnocolor|177497|2023-10-01|24.18|88.3|45.31|45.4|30.58
guatemala|chiquimula-department|fixed|Tigo|234|2023-10-01|12.52|48.18|23.44|8.71|84.66
guatemala|el-progreso|fixed|Claro|925|2023-10-01|30.68|90.43|52.53|15.05|71.96
guatemala|el-progreso|fixed|Tecnocolor|177497|2023-10-01|8.67|18.64|14.05|8.07|26.4
guatemala|el-progreso|fixed|Tigo|234|2023-10-01|16.68|55.61|25.0|9.64|76.86
guatemala|escuintla|fixed|Claro|925|2023-10-01|16.25|65.05|35.69|13.45|69.22
guatemala|escuintla|fixed|SpaceX Starlink|239467|2023-10-01|46.21|123.61|78.79|10.8|133.41
guatemala|escuintla|fixed|Tecnocolor|177497|2023-10-01|9.57|51.38|22.19|18.78|14.07
guatemala|escuintla|fixed|Tigo|234|2023-10-01|12.69|49.98|25.45|10.01|76.91
guatemala|guatemala|fixed|Cable Color|97024|2023-10-01|14.7|67.71|30.84|23.31|23.77
guatemala|guatemala|fixed|Claro|925|2023-10-01|27.96|99.97|54.57|16.7|76.45
guatemala|guatemala|fixed|Tigo|234|2023-10-01|22.9|93.61|47.83|14.62|70.66
guatemala|huehuetenango|fixed|Claro|925|2023-10-01|11.65|59.19|36.26|14.68|78.02
guatemala|huehuetenango|fixed|SpaceX Starlink|239467|2023-10-01|15.89|91.99|46.41|10.58|137.88
guatemala|huehuetenango|fixed|Tigo|234|2023-10-01|15.83|57.39|28.76|10.06|73.27
guatemala|izabal|fixed|Cable Color|97024|2023-10-01|30.03|96.55|58.26|51.35|52.03
guatemala|izabal|fixed|Claro|925|2023-10-01|23.08|64.38|43.42|14.56|74.15
guatemala|izabal|fixed|SpaceX Starlink|239467|2023-10-01|28.34|116.02|69.1|11.93|141.72
guatemala|izabal|fixed|Tigo|234|2023-10-01|16.15|58.07|31.48|10.07|78.97
guatemala|izabal|fixed|Tv Cable Universal|200919|2023-10-01|7.94|38.65|20.39|12.32|75.49
guatemala|jalapa|fixed|Cable Color|97024|2023-10-01|22.83|93.0|46.01|45.68|23.55
guatemala|jalapa|fixed|Claro|925|2023-10-01|19.09|69.27|36.28|14.89|60.48
guatemala|jalapa|fixed|Tigo|234|2023-10-01|17.82|69.15|33.84|10.96|80.02
guatemala|jalapa|fixed|Tv Cable Universal|200919|2023-10-01|8.84|24.46|16.72|18.4|18.29
guatemala|jutiapa|fixed|Claro|925|2023-10-01|30.76|80.47|48.82|14.49|64.18
guatemala|jutiapa|fixed|SpaceX Starlink|239467|2023-10-01|35.39|124.7|85.81|10.27|148.2
guatemala|jutiapa|fixed|Tigo|234|2023-10-01|16.21|56.48|28.65|11.51|79.78
guatemala|peten|fixed|Claro|925|2023-10-01|27.79|68.82|46.55|14.57|66.25
guatemala|peten|fixed|SpaceX Starlink|239467|2023-10-01|16.55|99.65|50.02|11.47|139.44
guatemala|peten|fixed|Tigo|234|2023-10-01|7.76|20.42|13.72|5.48|93.45
guatemala|quetzaltenango|fixed|Cable Color|97024|2023-10-01|27.93|92.55|49.84|46.7|19.84
guatemala|quetzaltenango|fixed|Claro|925|2023-10-01|13.76|58.18|33.67|13.2|64.6
guatemala|quetzaltenango|fixed|Tigo|234|2023-10-01|18.8|72.07|33.33|12.61|75.07
guatemala|quetzaltenango|fixed|Venite|192966|2023-10-01|9.69|24.27|16.14|3.62|50.92
guatemala|quiche|fixed|Claro|925|2023-10-01|12.18|55.77|30.03|13.98|72.64
guatemala|quiche|fixed|Punto-Net|173566|2023-10-01|3.37|15.92|7.66|5.02|47.29
guatemala|quiche|fixed|SpaceX Starlink|239467|2023-10-01|19.14|87.56|47.85|7.83|139.5
guatemala|quiche|fixed|Tigo|234|2023-10-01|6.66|19.27|12.47|3.97|100.13
guatemala|retalhuleu|fixed|Claro|925|2023-10-01|17.62|59.1|38.79|14.38|74.49
guatemala|retalhuleu|fixed|SpaceX Starlink|239467|2023-10-01|23.64|89.98|43.88|9.13|140.46
guatemala|retalhuleu|fixed|Tigo|234|2023-10-01|12.6|40.32|21.3|13.78|75.39
guatemala|sacatepequez|fixed|Claro|925|2023-10-01|13.43|60.96|34.94|10.67|74.52
guatemala|sacatepequez|fixed|Innova Telecomunicaciones|135823|2023-10-01|15.01|80.3|34.58|29.21|8.16
guatemala|sacatepequez|fixed|Tigo|234|2023-10-01|21.08|81.08|42.34|14.36|71.66
guatemala|san-marcos-department|fixed|Claro|925|2023-10-01|7.16|31.16|15.91|8.1|79.3
guatemala|san-marcos-department|fixed|SpaceX Starlink|239467|2023-10-01|18.8|109.47|67.17|10.35|135.13
guatemala|san-marcos-department|fixed|Telmex|89642|2023-10-01|3.03|9.78|5.21|5.62|162.39
guatemala|san-marcos-department|fixed|Tigo|234|2023-10-01|9.74|34.81|18.72|5.59|87.76
guatemala|san-marcos-department|fixed|Venite|192966|2023-10-01|9.5|18.06|14.3|2.98|66.82
guatemala|santa-rosa|fixed|Claro|925|2023-10-01|14.4|50.64|32.18|13.73|63.77
guatemala|santa-rosa|fixed|SpaceX Starlink|239467|2023-10-01|25.08|111.19|69.67|10.03|139.49
guatemala|santa-rosa|fixed|Tigo|234|2023-10-01|14.94|58.05|27.46|10.42|75.17
guatemala|solola|fixed|Cable Color|97024|2023-10-01|29.24|94.71|65.7|53.04|26.94
guatemala|solola|fixed|Claro|925|2023-10-01|8.54|53.93|25.65|12.44|67.9
guatemala|solola|fixed|Punto-Net|173566|2023-10-01|6.08|14.41|9.56|4.61|27.14
guatemala|solola|fixed|SpaceX Starlink|239467|2023-10-01|19.71|98.89|63.18|7.74|137.05
guatemala|solola|fixed|Tigo|234|2023-10-01|6.01|18.45|11.9|3.68|98.32
guatemala|suchitepequez|fixed|Claro|925|2023-10-01|26.43|69.42|41.68|14.41|72.76
guatemala|suchitepequez|fixed|SpaceX Starlink|239467|2023-10-01|17.68|99.07|54.74|8.51|137.31
guatemala|suchitepequez|fixed|Tigo|234|2023-10-01|15.58|57.33|24.32|13.11|73.8
guatemala|suchitepequez|fixed|Venite|192966|2023-10-01|10.98|23.17|14.71|3.89|35.39
guatemala|totonicapan|fixed|Claro|925|2023-10-01|8.06|36.12|16.55|13.01|69.03
guatemala|totonicapan|fixed|Tigo|234|2023-10-01|14.17|63.23|27.22|10.19|79.66
guatemala|zacapa|fixed|Claro|925|2023-10-01|28.11|81.66|50.19|14.67|58.57
guatemala|zacapa|fixed|SpaceX Starlink|239467|2023-10-01|37.44|125.43|83.89|11.56|139.2
