algeria|hassi-messaoud|fixed|IDOOM|37683|2023-10-01|3.19|14.26|9.8|1.09|62.73
algeria|hassi-messaoud|fixed|icosnet|22162|2023-10-01|7.62|94.25|39.53|45.97|45.5
angola|luanda|fixed|TVCABO|82313|2023-10-01|7.68|42.6|19.36|6.6|13.2
angola|luanda|fixed|Unitel|43788|2023-10-01|2.69|21.47|7.94|5.77|39.65
angola|luanda|fixed|ZAP|105426|2023-10-01|11.4|48.55|24.95|6.31|9.05
angola|belas|fixed|TVCABO|82313|2023-10-01|6.31|44.9|24.91|8.3|10.96
angola|belas|fixed|Unitel|43788|2023-10-01|3.59|25.56|9.51|4.43|30.82
angola|belas|fixed|ZAP|105426|2023-10-01|10.38|50.75|25.03|6.37|9.17
angola|luanda|fixed|TVCABO|82313|2023-10-01|7.67|42.84|19.24|6.66|13.22
angola|luanda|fixed|Unitel|43788|2023-10-01|2.74|21.79|8.13|6.93|39.03
angola|luanda|fixed|ZAP|105426|2023-10-01|12.19|49.4|25.33|6.5|8.82
antigua-and-barbuda|saint-john|fixed|Digicel+|162847|2023-10-01|7.34|40.93|19.81|6.01|129.6
antigua-and-barbuda|saint-john|fixed|Flow|137481|2023-10-01|5.99|32.57|13.2|15.49|65.33
antigua-and-barbuda|saint-john|fixed|inet|37336|2023-10-01|18.84|49.65|38.52|22.59|85.67
antigua-and-barbuda|saint-john's|fixed|Digicel+|162847|2023-10-01|8.38|44.86|20.35|6.22|128.04
antigua-and-barbuda|saint-john's|fixed|Flow|137481|2023-10-01|7.03|41.9|15.14|18.92|64.98
antigua-and-barbuda|saint-john's|fixed|inet|37336|2023-10-01|21.37|50.56|41.37|23.25|83.8
argentina|autonomous-city-of-buenos-aires|fixed|IPLAN|2807|2023-10-01|31.15|197.51|81.41|52.97|6.34
argentina|autonomous-city-of-buenos-aires|fixed|Movistar|163|2023-10-01|28.56|283.23|96.35|94.63|6.96
argentina|autonomous-city-of-buenos-aires|fixed|Personal|87740|2023-10-01|46.07|293.55|113.66|51.31|19.29
argentina|autonomous-city-of-buenos-aires|fixed|Telecentro|3348|2023-10-01|44.23|252.45|118.68|30.66|19.83
argentina|buenos-aires-province|fixed|Claro|3362|2023-10-01|35.92|106.53|55.56|19.54|10.03
argentina|buenos-aires-province|fixed|IPLAN|2807|2023-10-01|85.54|306.4|203.21|60.74|6.95
argentina|buenos-aires-province|fixed|Movistar|163|2023-10-01|47.78|293.8|135.16|111.74|7.87
argentina|buenos-aires-province|fixed|Personal|87740|2023-10-01|36.79|250.14|94.72|42.47|21.67
argentina|buenos-aires-province|fixed|Telecentro|3348|2023-10-01|44.25|243.78|101.82|30.78|19.67
argentina|catamarca-province|fixed|Claro|3362|2023-10-01|31.19|105.65|51.17|19.19|45.56
argentina|catamarca-province|fixed|Cooperativa Telefónica Santa Maria|153535|2023-10-01|9.61|15.93|14.14|4.77|50.75
argentina|catamarca-province|fixed|Personal|87740|2023-10-01|8.15|171.26|33.84|24.01|23.86
