ΕΠΙΒΑΤΩΝ 2Α ΠΤΟΛΕΜΑΙΔΑ|1200178|Εορδαίας|ΠΤΟΛΕΜΑΙΔΑ|Δυτικής Μακεδονίας|40.513889|WIND|21.686111|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΣΗ ΠΕΤΟΝ, Δ.Δ. ΚΟΜΝΗΝΩΝ|1105661|Εορδαίας|ΚΟΜΝΗΝΑ ΚΟΖΑΝΗΣ|Δυτικής Μακεδονίας|40.588333|VODAFONE|21.824167|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΠΙ ΤΗΣ ΟΔΟΥ ΝΟΣΟΚΟΜΕΙΟΥ Δ. ΠΤΟΛΕΜΑΪΔΑΣ|1403898|Εορδαίας|PTOLEM-CN|Δυτικής Μακεδονίας|40.513333|COSMOTE|21.678333|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΚΤΙΡΙΟ ΟΤΕ ΕΠΙ ΤΗΣ ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΠΤΟΛΕΜΑΪΔΑΣ-ΠΥΡΓΩΝ ΕΟΡΔΑΙΑΣ,ΟΙΚΙΣΜΟΣ ΠΥΡΓΩΝ|1403322|Εορδαίας|ΠΥΡΓΟΙ Τ/Κ|Δυτικής Μακεδονίας|40.667222|COSMOTE|21.835278|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΕΡΙΟΧΗ ΄ΚΟΥΚΟΣ'|1001463|Εορδαίας|ΔΡΟΣΕΡΟ ΠΤΟΛΕΜΑΪΔΑ|Δυτικής Μακεδονίας|40.533056|VODAFONE|21.621667|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΠΡΟΑΣΤΕΙΩΝ, Ν.ΚΟΖΑΝΗΣ|1200914|Εορδαίας|ΔΕΗ-ΠΤΟΛΕΜΑΪΔΑ|Δυτικής Μακεδονίας|40.482778|WIND|21.716111|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΔΡΟΣΕΡΟ||Εορδαίας|ΧΑΡΑΚΩΜΑΤΑ|Δυτικής Μακεδονίας|40.532778|GOLDEN RADIO 103,7 FM (ΠΡΩΗΝ ΤΑ ΠΑΙΔΙΑ ΤΗΣ ΠΤΟΛΕΜΑΪΔΑΣ 103,7 FM)|21.621389|Δήλωση Κεραιοσυστημάτων Ραδιοφωνικού Σταθμού|macro
ΛΟΦΟΣ ΔΡΟΣΕΡΟΥ||Εορδαίας|VIVAFM 95.3|Δυτικής Μακεδονίας|40.535|VIVA FM 95,3|21.624444|Δήλωση Κεραιοσυστημάτων Ραδιοφωνικού Σταθμού|macro
Χαρακώματα, πλησίον Δροσερού Κοζάνης||Εορδαίας|ΔΡΟΣΕΡΟ|Δυτικής Μακεδονίας|40.532778|ΗΧΟΡΑΜΑ FM 93,3|21.621944|Δήλωση Κεραιοσυστημάτων Ραδιοφωνικού Σταθμού|macro
25ης ΜΑΡΤΙΟΥ 44|1003949|Εορδαίας|V/F ΠΤΟΛΕΜΑΪΔΑ - Α|Δυτικής Μακεδονίας|40.510833|VODAFONE|21.680556|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
25ΗΣ ΜΑΡΤΙΟΥ 36 ΠΤΟΛΕΜΑΪΔΑ|1403900|Εορδαίας|CORNPTOL2_MI|Δυτικής Μακεδονίας|40.5125|COSMOTE|21.680278|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
Π. ΑΔΑΜΟΠΟΥΛΟΥ 8 & ΠΑΡΟΔΟΣ 1, ΠΤΟΛΕΜΑΙΔΑ|1403836|Εορδαίας|GERPTOL MI|Δυτικής Μακεδονίας|40.513611|COSMOTE|21.68|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
Π. ΑΔΑΜΟΠΟΥΛΟΥ 8 & ΠΑΡΟΔΟΣ 1|1413836|Εορδαίας|GERPTOL_MI|Δυτικής Μακεδονίας|40.513611|COSMOTE|21.68|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΒΑΣ. ΣΟΦΙΑΣ & ΠΟΝΤΟΥ 18|1204950|Εορδαίας|ΠΤΟΛΕΜΑΙΔΑ CITY 3|Δυτικής Μακεδονίας|40.513611|WIND|21.676944|Αδειoδοτημένη Κατασκευή Κεραίας|macro
25ης ΜΑΡΤΙΟΥ 40 , ΠΤΟΛΕΜΑΙΔΑ|1404695|Εορδαίας|SHOPTO  MI|Δυτικής Μακεδονίας|40.512778|COSMOTE|21.680278|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΠΛΗΣΙΟΝ  ΟΙΚΙΣΜΟΥ ΑΝΑΤΟΛΙΚΟΥ , ΚΟΖΑΝΗ|1403944|Εορδαίας|ANATOLIKO  /X|Δυτικής Μακεδονίας|40.536389|COSMOTE|21.726667|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΟΡΥΧΕΙΑ ΛΙΓΝΙΤΗ (ΕΡΓΟΤΑΞΙΟ ΠΤΟΛΕΜΑΪΔΑΣ)|1158241|Εορδαίας|TERNA ΠΤΟΛΕΜΑΪΔΑ|Δυτικής Μακεδονίας|40.486667|VODAFONE|21.776944|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΚΑΠΝΟΧΩΡΑΦΑ ΑΝΩ-ΚΑΤΩ ΠΤΟΛΕΜΑΙΔΑ|1423768|Εορδαίας|M-PTOLEMAIS_OUT|Δυτικής Μακεδονίας|40.522778|COSMOTE|21.659722|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
Λιγνιτικός Ατμοηλεκτρικός Σταθμός (ΑΗΣ) Πτολεμαΐδας|1158589|Εορδαίας|AIS PTOLEMAIDAS|Δυτικής Μακεδονίας|40.483889|VODAFONE|21.773611|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
Ν. ΠΛΑΣΤΗΡΑ 2, Ο.Τ. 157, ΔΗΜ. ΚΟΙΝ. ΠΤΟΛΕΜΑΪΔΟΣ|1005195|Εορδαίας|ΠΤΟΛΕΜΑΪΔΑ CNR 2|Δυτικής Μακεδονίας|40.512778|VODAFONE|21.68|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΡΜΑΚΙΑ|0330115|Εορδαίας|ΕΡΜΑΚΙΑ|Δυτικής Μακεδονίας|40.497222|OTE|21.851111|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΠΛΗΣΙΟΝ ΟΙΚΙΣΚΟΥ ΒΛΑΣΤΗ|1403299|Εορδαίας|ΒΛΑΣΤΗ/Χ|Δυτικής Μακεδονίας|40.465|COSMOTE|21.519444|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΣΗ ΚΑΠΝΟΧΩΡΑΦΑ|1403768|Εορδαίας|ΠΤΟΛΕΜΑΙΔΑ OUT|Δυτικής Μακεδονίας|40.522778|COSMOTE|21.659722|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΚΤΙΡΙΟ ΟΤΕ - Δ.Κ. ΠΤΟΛΕΜΑΙΔΟΣ|1404122|Εορδαίας|ΠΤΟΛΕΜΑΪΣ|Δυτικής Μακεδονίας|40.513056|COSMOTE|21.680278|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΚΤΙΡΙΟ ΕΠΙ ΤΗΣ ΟΔΟΥ ΝΟΣΟΚΟΜΕΙΟΥ 7|1403901|Εορδαίας|CORNPTOL 3 MI|Δυτικής Μακεδονίας|40.513889|COSMOTE|21.678611|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΘΕΣΗ ΟΤΕ - ΠΥΡΓΟΙ|1413322|Εορδαίας|ΠΥΡΓΟΙ  Τ/Κ|Δυτικής Μακεδονίας|40.660278|COSMOTE|21.840278|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΚΟΖΑΝΗΣ|0330194|Εορδαίας|ΑΓ. ΠΑΡΑΣΚΕΥΗ - ΛΕΥΚΟΠΗΓΗΣ - 110|Δυτικής Μακεδονίας|40.218333|OTE|21.769167|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΚΑΡΥΟΧΩΡΙ  ΕΟΡΔΑΙΑΣ|1442022|Εορδαίας|KARYOHORI  MI|Δυτικής Μακεδονίας|40.502222|COSMOTE|21.776667|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΒΑΣ. ΣΟΦΙΑΣ & ΠΟΝΤΟΥ 18 (Ο.Τ.73), ΠΤΟΛΕΜΑΙΔΑ|1102865|Εορδαίας|ΠΤΟΛΕΜΑΙΔΑ ΚΕΝΤΡΟ|Δυτικής Μακεδονίας|40.513611|VODAFONE|21.676944|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΜΕΓ. ΑΛΕΞΑΝΔΡΟΥ 3, ΠΤΟΛΕΜΑΪΔΑΣ|1403899|Εορδαίας|CORNPTOL 1 MI|Δυτικής Μακεδονίας|40.5125|COSMOTE|21.679444|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
Σπηλιά, Πτολεμαίδα, TK 50200, ΚΟΖΑΝΗ.|1153995|Εορδαίας|MENTEKIDIS PTOLEMAIDA|Δυτικής Μακεδονίας|40.5|VODAFONE|21.811667|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΔΡΟΣΕΡΟ ΑΝΑΡΡΑΧΗ, ΔΗΜΟΣ ΕΟΡΔΑΙΑΣ, Π.Ε. ΚΟΖΑΝΗΣ, ΠΕΡΙΦ. ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ|3207362|Εορδαίας|ΔΡΟΣΕΡΟ ΑΝΑΡΡΑΧΗ-Δ|Δυτικής Μακεδονίας|40.5325|ΕΡΤ ΑΕ|21.601667|Δήλωση δομικών ΕΡΤ ΑΕ|macro
Δήμος Εορδαίας, Π.Ε Κοζάνης, Περιφέρεια Δυτικής Μακεδονίας|3207381|Εορδαίας|ΒΛΑΣΤΗ-Δ|Δυτικής Μακεδονίας|40.465278|ΕΡΤ ΑΕ|21.519722|Δήλωση δομικών ΕΡΤ ΑΕ|macro
25ης Μαρτίου 27, Πτολεμαϊδα.|1145941|Εορδαίας|DIXONS PTOLEMAIDA|Δυτικής Μακεδονίας|40.511944|VODAFONE|21.680278|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
27ο χλμ. ΚΟΖΑΝΗΣ - ΠΤΟΛΕΜΑΪΔΑΣ|1205646|Εορδαίας|PPC PTOLEMAIDA|Δυτικής Μακεδονίας|40.473889|WIND|21.747222|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΔΡΟΣΕΡΟ ΑΝΑΡΡΑΧΗ, ΔΗΜΟΣ ΕΟΡΔΑΙΑΣ, Π.Ε. ΚΟΖΑΝΗΣ, ΠΕΡΙΦ. ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ|3206362|Εορδαίας|ΔΡΟΣΕΡΟ ΑΝΑΡΡΑΧΗ|Δυτικής Μακεδονίας|40.5325|ΕΡΤ ΑΕ|21.601667|Δήλωση κατασκευής κεραίας τηλεοπτικής ευρυεκπομπής|macro
ΜΑΙΑΝΔΡΟΥ 9, ΠΤΟΛΕΜΑΪΔΑ|1413269|Εορδαίας|MAIANDROU|Δυτικής Μακεδονίας|40.516944|COSMOTE|21.6875|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΠΤΕΛΕΩΝΑ|1441636|Εορδαίας|ΚOMANOS_ALT|Δυτικής Μακεδονίας|40.4725|COSMOTE|21.834167|Αδειoδοτημένη Κατασκευή Κεραίας|macro
1 ΧΛΜ ΕΘΝΙΚΗΣ ΟΔΟΥ ΠΤΟΛΕΜΑΙΔΑΣ ΚΟΖΑΝΗΣ|1268228|Εορδαίας|ELTRAK PTOLEMAIDA|Δυτικής Μακεδονίας|40.503889|WIND|21.695556|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΥΨΩΜΑ <<ΒΟΥΝΟΚΟΡΦΗ>>,ΠΛΗΣΙΟΝ ΚΟΚΚΙΝΑΔΕΣ ΛΥΓΟΥΡΙΟΥ|1405183|Επιδαύρου|ΚΟΚΚΙΝΑΔΕΣ|Πελοποννήσου|37.580556|COSMOTE|22.966667|Αδειoδοτημένη Κατασκευή Κεραίας|macro
"ΘΕΣΗ ""ΚΡΥΦΟΣΠΗΛΙ"" , ΝΕΑ ΕΠΙΔΑΥΡΟΣ"|1405251|Επιδαύρου|ΝΕΑ ΕΠΙΔΑΥΡΟΣ - Χ|Πελοποννήσου|37.691944|COSMOTE|23.145556|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ ΘΕΣΗ ΚΟΥΝΤΟΥΡΑ|1000396|Επιδαύρου|ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ|Πελοποννήσου|37.619722|VODAFONE|23.147778|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΥΨΩΜΑ <<ΑΚΡΟΣ>> ΚΤΙΡΙΟ ΟΤΕ, ΠΑΛΑΙΑ  ΕΠΙΔΑΥΡΟΣ|1405071|Επιδαύρου|ΑΚΡΟΣ Α/Τ|Πελοποννήσου|37.654444|COSMOTE|23.124722|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΣΗ ΚΑΣΤΑΡΙΑ, Τ.Κ. ΝΕΑΣ ΕΠΙΔΑΥΡΟΥ|2318152|Επιδαύρου|TL ΝΕΑ ΕΠΙΔΑΥΡΟΣ|Πελοποννήσου|37.674722|WIND|23.133333|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΣΗ ΞΗΡΟΛΙΕΣ, Δ.Δ. ΤΡΑΧΕΙΑΣ|1105501|Επιδαύρου|ΤΡΑΧΕΙΑ ΑΡΓΟΛΙΔΟΣ|Πελοποννήσου|37.5775|VODAFONE|23.137222|Αδειoδοτημένη Κατασκευή Κεραίας|macro
"ΘΕΣΗ ""ΛΙΘΑΡΟΣΤΡΟΥΓΚΑ"", ΚΟΡΥΦΗ ΑΚΡΟΣ, ΔΗΜΟΤΙΚΟ ΔΙΑΜΕΡΙΣΜΑ ΝΕΑΣ ΕΠΙΔΑΥΡΟΥ"|1000390|Επιδαύρου|ΕΠΙΔΑΥΡΟΣ|Πελοποννήσου|37.654167|VODAFONE|23.126111|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΠΑΛΑΙΑΣ ΕΠΙΔΑΥΡΟΥ|1200092|Επιδαύρου|ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ|Πελοποννήσου|37.611111|WIND|23.153889|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΛΥΓΟΥΡΙΟΥ|1201096|Επιδαύρου|ΛΥΓΟΥΡΙΟ|Πελοποννήσου|37.5975|WIND|23.047222|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΓΙΑΝΝΟΥΛΕΙΚΩΝ, Ν. ΑΡΓΟΛΙΔΟΣ|1200823|Επιδαύρου|ΓΙΑΝΝΟΥΛΕΙΚΑ|Πελοποννήσου|37.580556|WIND|22.967222|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΡΜΟΚΗΠΙΟ||Επιδαύρου|ΘΕΡΜΟΚΗΠΙΟ|Πελοποννήσου|37.628889|ΣΚΑΪ ΑΡΓΟΛΙΔΑΣ 102,3(ΠΡΩΗΝ ALPHA ΙΣΗΜΕΡΙΑ ,ΠΡΩΗΝ STUDIO EQUINOXE)|23.098611|Δήλωση Κεραιοσυστημάτων Ραδιοφωνικού Σταθμού|macro
ΨΙΛΗ ΒΙΓΛΑ  - ΚΟΚΚΙΝΑΔΕΣ  ΔΗΜΟΥ ΕΠΙΔΑΥΡΟΥ||Επιδαύρου|ΨΙΛΗ ΒΙΓΛΑ|Πελοποννήσου|37.732778|ΣΚΑΪ ΑΡΓΟΛΙΔΑΣ 102,3(ΠΡΩΗΝ ALPHA ΙΣΗΜΕΡΙΑ ,ΠΡΩΗΝ STUDIO EQUINOXE)|22.968889|Δήλωση Κεραιοσυστημάτων Ραδιοφωνικού Σταθμού|macro
ΥΨΩΜΑ ΚΟΤΡΩΝΙ ΛΥΓΟΥΡΙΟ|1405184|Επιδαύρου|ΛΥΓΟΥΡΙΟ /Χ2|Πελοποννήσου|37.5975|COSMOTE|23.046944|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΣΗ ΚΟΛΙΑΚΙ|1405074|Επιδαύρου|ΚΟΛΙΑΚΙ / Χ|Πελοποννήσου|37.602222|COSMOTE|23.155833|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΝΕΑΣ ΕΠΙΔΑΥΡΟΥ, ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΕΠΙΔΑΥΡΟΥ|1201666|Επιδαύρου|ΝΕΑ ΕΠΙΔΑΥΡΟΣ|Πελοποννήσου|37.691944|WIND|23.145278|Αδειoδοτημένη Κατασκευή Κεραίας|macro
"ΥΨΩΜΑ ""ΑΓΙΟΣ ΠΑΝΤΕΛΕΗΜΩΝ"""|1405894|Επιδαύρου|SELOD /X2|Πελοποννήσου|37.718889|COSMOTE|23.136944|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΛΙΘΑΣΤΡΟΥΓΚΑΣ ΑΚΡΟΥΣ|1200055|Επιδαύρου|ΑΚΡΟΣ|Πελοποννήσου|37.654167|WIND|23.125833|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΟΔΟΣ ΠΕΡΙΚΛΕΟΥΣ - ΟΙΚΙΣΜΟΣ ΠΑΛΑΙΑΣ ΕΠΙΔΑΥΡΟΥ|1405086|Επιδαύρου|ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ Τ/Κ|Πελοποννήσου|37.637778|COSMOTE|23.153889|Αδειoδοτημένη Κατασκευή Κεραίας|macro
Δ.Ε. Νέας Επιδαύρου, Δήμος Επιδαύρου, Π.Ε. Αργολίδας, Περιφέρεια Πελοποννήσου|3207520|Επιδαύρου|ΝΕΑ ΕΠΙΔΑΥΡΟΣ-Δ|Πελοποννήσου|37.671389|ΕΡΤ ΑΕ|23.126389|Δήλωση δομικών ΕΡΤ ΑΕ|macro
Δ.Ε. Νέας Επιδαύρου, Δήμος Επιδαύρου, Π.Ε. Αργολίδας, Περιφέρεια Πελοποννήσου|3206520|Επιδαύρου|ΝΕΑ ΕΠΙΔΑΥΡΟΣ|Πελοποννήσου|37.671389|ΕΡΤ ΑΕ|23.126389|Δήλωση κατασκευής κεραίας τηλεοπτικής ευρυεκπομπής|macro
ΠΡΩΗΝ ΔΗΜΑΡΧΕΙΟ ΑΡΧΑΙΑΣ ΕΠΙΔΑΥΡΟΥ (14888), ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ|1269060|Επιδαύρου|SYZEFXIS P.D. ARXAIAS EPIDAVROU|Πελοποννήσου|37.638333|WIND|23.155833|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΘΕΑΤΡΟ ΑΡΧΑΙΑΣ ΕΠΙΔΑΥΡΟΥ|1415573|Επιδαύρου|EPID_THEA|Πελοποννήσου|37.595556|COSMOTE|23.079444|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΔΗΜΑΡΧΕΙΟ ΛΥΓΟΥΡΙΟ (14886 ), ΛΥΓΟΥΡΙΟ|1269058|Επιδαύρου|SYZEFXIS D. LYGOURIO|Πελοποννήσου|37.614167|WIND|23.038056|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΘΕΑΤΡΟ ΑΡΧΑΙΑΣ ΕΠΙΔΑΥΡΟΥ|1425573|Επιδαύρου|EPID_THEA|Πελοποννήσου|37.595556|COSMOTE|23.079444|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
PARKING ΑΡΧΑΙΑΣ ΕΠΙΔΑΥΡΟΥ|1403545|Επιδαύρου|EPID_PARK|Πελοποννήσου|37.596667|COSMOTE|23.075|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
Γ Λ/Τ ΕΠΙΔΑΥΡΟΥ (13160), ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ|1269042|Επιδαύρου|SYZEFXIS G L/T EPIDAVROU|Πελοποννήσου|37.638333|WIND|23.156667|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΘΕΣΗ ΚΑΡΑΛΗ, ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΜΑΡΥΝΘΙΩΝ|1203933|Ερέτριας|ΑΜΑΡΥΝΘΟΣ|Στερεάς Ελλάδας|38.416667|WIND|23.923056|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΠΙ ΤΗΣ ΟΔΟΥ ΚΑΚΑΡΑ , Ο.Τ.47|1402319|Ερέτριας|ΑΜΑΡΥΝΘΟΣ ΤΚ|Στερεάς Ελλάδας|38.392778|COSMOTE|23.884722|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΕΡΙΟΧΗ ΣΕΤΑ|1402385|Ερέτριας|ΣΕΤΑ Π/Κ|Στερεάς Ελλάδας|38.529722|COSMOTE|23.910278|Αδειoδοτημένη Κατασκευή Κεραίας|macro
"ΠΛΗΣΙΟΝ ΕΡΕΤΡΙΑΣ Ν. ΕΥΒΟΙΑΣ"|1200094|Ερέτριας|ΕΡΕΤΡΙΑ|Στερεάς Ελλάδας|38.441667|WIND|23.806389|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΠΙ ΑΝΩΝΥΜΗΣ ΟΔΟΥ ΘΕΟΛΟΓΟΥ BTB|0130058|Ερέτριας|ΘΕΟΛΟΓΟΥ_ΒΤΒ|Στερεάς Ελλάδας|38.442222|OTE|23.806111|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΣΗ ΜΟΥΛΕΣ Ή ΖΥΓΟΣ, Δ.Δ.ΣΕΤΑΣ|1105715|Ερέτριας|ΣΕΤΑ ΕΥΒΟΙΑΣ|Στερεάς Ελλάδας|38.529444|VODAFONE|23.910278|Αδειoδοτημένη Κατασκευή Κεραίας|macro
